Ημερομηνία,Longitude,Latitude,"Περιοχή συλλογής δείγματος",Μέτρηση,"Είδος αποτελέσματος","Μονάδα μέτρησης",Τιμή
19/05/2023,23.75219634,37.94300054,33160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
19/05/2023,23.74948706,37.94730307,33170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
19/05/2023,23.7480523,37.9503662,33180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
19/05/2023,23.74633646,37.95026328,33190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/05/2023,23.75309733,37.95637859,33200,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
19/05/2023,23.75501831,37.9578609,33210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
19/05/2023,23.75794689,37.95862306,33220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.5
19/05/2023,23.75880079,37.96003902,33230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.53
19/05/2023,23.75527256,37.96147939,33240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.51
19/05/2023,23.74371959,37.96268325,33260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
19/05/2023,23.74094919,37.96131605,33270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/05/2023,23.74067227,37.96382887,33290,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
19/05/2023,23.73389936,37.96584732,33310,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.31
19/05/2023,23.73265784,37.96453854,33320,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/05/2023,23.73293084,37.95887907,33330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
19/05/2023,23.72614193,37.96036627,33340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
19/05/2023,23.72755388,37.95964879,33350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
19/05/2023,23.72483807,37.95648489,33360,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
19/05/2023,23.72063148,37.95687253,33370,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
19/05/2023,23.7240637,37.95097394,33380,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/05/2023,23.7255415,37.9515398,33390,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
19/05/2023,23.72950193,37.95195554,33400,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
19/05/2023,23.73277169,37.95231434,33410,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
19/05/2023,23.75862006,37.92314334,33420,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
19/05/2023,23.74168144,37.96068694,33430,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
19/06/2023,23.85447866,38.05288412,105,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
19/06/2023,23.77682568,38.06522626,180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.52
19/06/2023,23.83927879,38.06057978,185,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/06/2023,23.79478287,38.039643,230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.29
19/06/2023,23.79465296,38.03514891,235,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
19/06/2023,23.78300677,38.09159562,1940,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.58
19/06/2023,23.75187919,38.03442418,3010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
19/06/2023,23.75279316,38.04341932,3020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.28
19/06/2023,23.75797185,38.05889094,3030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.54
19/06/2023,23.80475064,38.09155778,3050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.31
19/06/2023,23.8076845,38.07968756,3060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
19/06/2023,23.85772963,38.05887086,3090,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.27
19/06/2023,23.88593611,38.00348657,3120,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
19/06/2023,23.88358142,38.00166538,3130,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
19/06/2023,23.83289436,38.00690221,3150,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
19/06/2023,23.8176997,37.99941782,3160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
19/06/2023,23.79680957,37.99819507,3170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.53
19/06/2023,23.79494863,37.99586454,3180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
19/06/2023,23.79552655,37.98210489,3190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
19/06/2023,23.78026269,38.00051154,3200,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.49
19/06/2023,23.78796777,38.0084814,3220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
19/06/2023,23.78013336,38.01994403,3240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
19/06/2023,23.78028136,38.04717905,3250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
19/06/2023,23.81127403,38.04572875,3260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
19/06/2023,23.70210736,38.02059116,7040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
19/06/2023,23.7007443,38.01829475,7050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
19/06/2023,23.70266307,38.01151928,7070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
19/06/2023,23.70940691,38.00723757,7090,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
19/06/2023,23.70858237,37.96530497,7340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/06/2023,23.70627109,37.96770854,7350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
19/06/2023,23.7083368,37.97224355,7370,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
19/06/2023,23.72284039,37.94389899,8250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
19/06/2023,23.73475862,38.02351783,22010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
19/06/2023,23.72221428,38.02051825,22020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/06/2023,23.7157688,38.01798873,22030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
19/06/2023,23.70648289,38.02208837,22040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
19/06/2023,23.70399971,38.02325903,22050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
19/06/2023,23.70606419,38.02345808,22060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
19/06/2023,23.69786339,38.02158462,22070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
19/06/2023,23.69452341,38.02124829,22080,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
19/06/2023,23.68736333,38.02578093,22090,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
19/06/2023,23.68632919,38.02613778,22100,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
19/06/2023,23.68516774,38.03020242,22110,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.31
19/06/2023,23.68129046,38.03414254,22120,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
19/06/2023,23.67964052,38.0352003,22130,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
19/06/2023,23.67664872,38.03250288,22140,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
19/06/2023,23.67454228,38.02835489,22150,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
19/06/2023,23.67603382,38.0276716,22160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
19/06/2023,23.67654464,38.01820679,22170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/06/2023,23.67163048,38.01753587,22180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
19/06/2023,23.66579819,38.01505714,22190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
19/06/2023,23.6617732,38.01392634,22200,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
19/06/2023,23.65679654,38.01414373,22210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
19/06/2023,23.65064162,38.01992083,22220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
19/06/2023,23.64540176,38.01804229,22230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
19/06/2023,23.65192472,38.01444395,22240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
19/06/2023,23.65219659,38.00736782,22250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
19/06/2023,23.6597899,38.00593302,22260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
19/06/2023,23.66128547,38.00697796,22270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
19/06/2023,23.66724419,38.00593308,22280,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
19/06/2023,23.66785568,38.00471222,22290,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
19/06/2023,23.67005358,38.00535083,22300,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.29
19/06/2023,23.6751033,38.00392014,22310,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.27
19/06/2023,23.68719247,38.00215296,22320,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.3
19/06/2023,23.6922054,38.00617897,22330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
19/06/2023,23.69205082,38.00748803,22340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
19/06/2023,23.69581751,38.01031362,22350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
19/06/2023,23.6986317,38.01049373,22360,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
19/06/2023,23.69989964,38.011732,22370,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
19/06/2023,23.70308035,38.01270498,22380,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
19/06/2023,23.70738506,38.01436647,22390,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
19/06/2023,23.73908966,38.0674669,22400,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
19/06/2023,23.7129054,38.07566007,22410,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
19/06/2023,23.70620202,37.94466528,34010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.27
19/06/2023,23.70647391,37.94180625,34020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.22
19/06/2023,23.70664146,37.93936687,34030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
19/06/2023,23.70732429,37.93804521,34040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.2
19/06/2023,23.71044262,37.93446749,34050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.31
19/06/2023,23.70980345,37.93084308,34060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
19/06/2023,23.70927856,37.92566133,34070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.3
19/06/2023,23.70672146,37.91954393,34080,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
19/06/2023,23.73337647,37.87166921,34100,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.23
19/06/2023,23.73597883,37.87141667,34110,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
19/06/2023,23.74828637,37.86325916,34120,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
19/06/2023,23.75797668,37.86681556,34130,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
19/06/2023,23.76734713,37.87617294,34140,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/06/2023,23.76652544,37.87697942,34150,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
19/06/2023,23.76688701,37.87835679,34160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
19/06/2023,23.7668846,37.88052892,34170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
19/06/2023,23.76768348,37.88225542,34180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
19/06/2023,23.76647207,37.88358487,34190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
19/06/2023,23.76435585,37.88623706,34200,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.49
19/06/2023,23.7692869,37.88840914,34210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
19/06/2023,23.77368236,37.89600049,34220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.29
19/06/2023,23.77327509,37.90066745,34230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
19/06/2023,23.76573751,37.89666777,34240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/06/2023,23.76346799,37.89534464,34250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
19/06/2023,23.76021778,37.89112637,34260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.23
19/06/2023,23.75420534,37.8916379,34270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/06/2023,23.75310695,37.89377736,34280,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
19/06/2023,23.74988647,37.89350558,34290,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
19/06/2023,23.74949547,37.89430384,34300,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
19/06/2023,23.74709878,37.89745137,34310,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.3
19/06/2023,23.74848786,37.90952273,34320,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.49
19/06/2023,23.74747113,37.90931128,34330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.52
19/06/2023,23.74806313,37.91825151,34340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
19/06/2023,23.7566038,37.935667,34350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
19/06/2023,23.75972702,37.93796739,34360,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
19/07/2023,23.78300677,38.09159562,1940,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.55
19/07/2023,23.84875164,38.12416671,4710,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/07/2023,23.9087001,38.16824113,4720,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
19/07/2023,24.03457233,38.19040155,4750,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
19/07/2023,23.97713814,38.08574303,4770,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.49
19/07/2023,23.98944122,38.03778338,4771,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.52
19/07/2023,23.9814898,38.06170646,4800,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
19/07/2023,24.01205071,38.01437011,4852,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.49
19/07/2023,24.00732001,37.98416724,4890,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
19/07/2023,23.9069807,37.96451242,4902,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
19/07/2023,23.97305196,37.95846365,4910,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.25
19/07/2023,23.75391054,38.03767791,11010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.26
19/07/2023,23.75300184,38.03836125,11020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.31
19/07/2023,23.75142655,38.03794055,11030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/07/2023,23.7458644,38.03801888,11040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
19/07/2023,23.75388429,38.03319373,11050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
19/07/2023,23.74788545,38.03312334,11060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.3
19/07/2023,23.72890912,38.03486673,11070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
19/07/2023,23.73375546,38.04182999,11080,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
19/07/2023,23.73176156,38.04433407,11090,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
19/07/2023,23.73869367,38.04815189,11100,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
19/07/2023,23.74106038,38.05026828,11110,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
19/07/2023,23.74373065,38.04642748,11120,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
19/07/2023,23.7453185,38.05000666,11130,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.29
19/07/2023,23.74765171,38.05116235,11140,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
19/07/2023,23.74892466,38.05221587,11150,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
19/07/2023,23.75201458,38.05188986,11160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/07/2023,23.75153475,38.05070493,11170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
19/07/2023,23.75240349,38.04972022,11180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
19/07/2023,23.7560009,38.0500906,11190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.49
19/07/2023,23.7579324,38.04906425,11200,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
19/07/2023,23.75409951,38.05566048,11210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
19/07/2023,23.75277482,38.05602272,11220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
19/07/2023,23.76424874,38.04479323,11230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.24
19/07/2023,23.75217691,38.06462566,11240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
19/07/2023,23.75625513,38.06388865,11250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
19/07/2023,23.75844213,38.06524823,11260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
19/07/2023,23.76105472,38.06533216,11270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
19/07/2023,23.77344211,38.06706136,11290,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
19/07/2023,23.77153108,38.06087095,11310,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
19/07/2023,23.77519904,38.05896228,11320,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
19/07/2023,23.77518755,38.05761224,11330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
19/07/2023,23.7723429,38.05547344,11340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
19/07/2023,23.7713394,38.0556878,11350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
19/07/2023,23.76945194,38.05372709,11360,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
19/07/2023,23.76707063,38.05290539,11370,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
19/07/2023,23.76345438,38.05489007,11380,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/07/2023,23.76455303,38.05198368,11390,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
19/07/2023,23.76597942,38.04909893,11400,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
19/07/2023,23.76687551,38.04330298,11410,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
19/07/2023,23.76262432,38.0378878,11420,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
19/07/2023,23.76252223,38.03558853,11430,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
19/07/2023,23.76170014,38.03137816,11440,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
19/07/2023,23.74381472,37.91279031,35010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
19/07/2023,23.7358512,37.91249826,35020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
19/07/2023,23.73273985,37.91024755,35030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
19/07/2023,23.73351239,37.90920587,35040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.25
19/07/2023,23.75015471,37.88588151,35050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
19/07/2023,23.7443561,37.8814215,35060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.24
19/07/2023,23.74911957,37.87999426,35070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.27
19/07/2023,23.75020159,37.87772663,35080,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.26
19/07/2023,23.75366074,37.87536881,35090,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
19/07/2023,23.75235115,37.87225738,35100,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.3
19/07/2023,23.74712574,37.86927873,35110,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.29
19/07/2023,23.75138213,37.86144465,35130,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.28
19/07/2023,23.75275574,37.85573867,35140,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.28
19/07/2023,23.75668482,37.85449449,35150,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.25
19/07/2023,23.75749284,37.85035781,35160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.27
19/07/2023,23.75964527,37.8498227,35180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.29
19/07/2023,23.76483955,37.85019831,35190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.27
19/07/2023,23.76762878,37.84883449,35200,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.3
19/07/2023,23.76075346,37.84206641,35210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.23
19/07/2023,23.75933342,37.84256888,35220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.2
19/07/2023,23.76125947,37.86603155,35230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.26
19/07/2023,23.76788646,37.86837575,35240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
19/07/2023,23.76335204,37.88096946,35250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
19/07/2023,23.76015895,37.88023214,35260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
19/07/2023,23.75621939,37.88174076,35270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.31
19/07/2023,23.75881024,37.88541331,35280,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
19/07/2023,23.75252919,37.88843811,35290,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.22
19/07/2023,23.78850093,37.98160983,35310,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.28
19/07/2023,23.78789698,37.98061453,35330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/07/2023,23.78776147,37.9825553,35330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
19/07/2023,23.7977122,37.98097891,35340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
