Ημερομηνία,Ταμιευτήρας,Τιμή
07/05/2025,Mornos,319132000
07/05/2025,Evinos,39541000
08/05/2025,Marathonas,23720000
08/05/2025,Iliki,249650000
08/05/2025,Mornos,318431000
08/05/2025,Evinos,39663000
09/05/2025,Marathonas,23659000
09/05/2025,Iliki,249480000
09/05/2025,Mornos,317733000
09/05/2025,Evinos,39759000
10/05/2025,Marathonas,23639000
10/05/2025,Iliki,248970000
10/05/2025,Mornos,316918000
10/05/2025,Evinos,39824000
11/05/2025,Marathonas,23639000
11/05/2025,Iliki,248800000
11/05/2025,Mornos,315872000
11/05/2025,Evinos,39867000
12/05/2025,Marathonas,23699000
12/05/2025,Iliki,248460000
12/05/2025,Mornos,314946000
12/05/2025,Evinos,39867000
13/05/2025,Marathonas,23780000
13/05/2025,Iliki,247950000
13/05/2025,Mornos,314366000
13/05/2025,Evinos,40041000
14/05/2025,Marathonas,23900000
14/05/2025,Iliki,247780000
14/05/2025,Mornos,313673000
14/05/2025,Evinos,40237000
15/05/2025,Marathonas,23961000
15/05/2025,Iliki,247440000
15/05/2025,Mornos,312865000
15/05/2025,Evinos,40521000
16/05/2025,Marathonas,24001000
16/05/2025,Iliki,246930000
16/05/2025,Mornos,312173000
16/05/2025,Evinos,40718000
17/05/2025,Marathonas,24062000
17/05/2025,Iliki,246590000
17/05/2025,Mornos,311598000
17/05/2025,Evinos,40872000
18/05/2025,Marathonas,24082000
18/05/2025,Iliki,246080000
18/05/2025,Mornos,310908000
18/05/2025,Evinos,40960000
19/05/2025,Marathonas,24042000
19/05/2025,Iliki,245910000
19/05/2025,Mornos,310218000
19/05/2025,Evinos,41048000
20/05/2025,Marathonas,24062000
20/05/2025,Iliki,245570000
20/05/2025,Mornos,309300000
20/05/2025,Evinos,41202000
21/05/2025,Marathonas,24082000
21/05/2025,Iliki,245230000
21/05/2025,Mornos,308384000
21/05/2025,Evinos,41357000
22/05/2025,Marathonas,24102000
22/05/2025,Iliki,244890000
22/05/2025,Mornos,307354000
22/05/2025,Evinos,41446000
23/05/2025,Marathonas,24183000
23/05/2025,Iliki,244550000
23/05/2025,Mornos,306556000
23/05/2025,Evinos,41579000
24/05/2025,Marathonas,24204000
24/05/2025,Iliki,244210000
24/05/2025,Mornos,305758000
24/05/2025,Evinos,41735000
25/05/2025,Marathonas,24224000
25/05/2025,Iliki,243870000
25/05/2025,Mornos,304962000
25/05/2025,Evinos,41891000
26/05/2025,Marathonas,24305000
26/05/2025,Iliki,243700000
26/05/2025,Mornos,304167000
26/05/2025,Evinos,42025000
27/05/2025,Marathonas,24407000
27/05/2025,Iliki,243360000
27/05/2025,Mornos,303372000
27/05/2025,Evinos,42137000
28/05/2025,Marathonas,24509000
28/05/2025,Iliki,243020000
28/05/2025,Mornos,302579000
28/05/2025,Evinos,42271000
29/05/2025,Marathonas,24529000
29/05/2025,Iliki,242680000
29/05/2025,Mornos,301789000
29/05/2025,Evinos,42384000
30/05/2025,Marathonas,24529000
30/05/2025,Iliki,241833000
30/05/2025,Mornos,301337000
30/05/2025,Evinos,42677000
31/05/2025,Marathonas,24550000
31/05/2025,Iliki,241666000
31/05/2025,Mornos,300548000
31/05/2025,Evinos,42948000
01/06/2025,Marathonas,24611000
01/06/2025,Iliki,241165000
01/06/2025,Mornos,299648000
01/06/2025,Evinos,43175000
02/06/2025,Marathonas,24611000
02/06/2025,Iliki,240664000
02/06/2025,Mornos,298638000
02/06/2025,Evinos,43357000
03/06/2025,Marathonas,24632000
03/06/2025,Iliki,240163000
03/06/2025,Mornos,297740000
03/06/2025,Evinos,43471000
04/06/2025,Marathonas,24652000
04/06/2025,Iliki,239829000
04/06/2025,Mornos,296844000
04/06/2025,Evinos,43585000
05/06/2025,Marathonas,24693000
05/06/2025,Iliki,239328000
05/06/2025,Mornos,295949000
05/06/2025,Evinos,43699000
06/06/2025,Marathonas,24714000
06/06/2025,Iliki,238660000
06/06/2025,Mornos,295058000
06/06/2025,Evinos,43791000
07/06/2025,Marathonas,24693000
07/06/2025,Iliki,238159000
07/06/2025,Mornos,294166000
07/06/2025,Evinos,43883000
08/06/2025,Marathonas,24693000
08/06/2025,Iliki,237658000
08/06/2025,Mornos,293277000
08/06/2025,Evinos,43974000
09/06/2025,Marathonas,24755000
09/06/2025,Iliki,236990000
09/06/2025,Mornos,292391000
09/06/2025,Evinos,44066000
10/06/2025,Marathonas,24796000
10/06/2025,Iliki,236489000
10/06/2025,Mornos,291505000
10/06/2025,Evinos,44112000
11/06/2025,Marathonas,24817000
11/06/2025,Iliki,235988000
11/06/2025,Mornos,290510000
11/06/2025,Evinos,44158000
12/06/2025,Marathonas,24796000
12/06/2025,Iliki,235320000
12/06/2025,Mornos,289517000
12/06/2025,Evinos,44181000
13/06/2025,Marathonas,24796000
13/06/2025,Iliki,234652000
13/06/2025,Mornos,288637000
13/06/2025,Evinos,44251000
14/06/2025,Marathonas,24775000
14/06/2025,Iliki,233984000
14/06/2025,Mornos,287868000
14/06/2025,Evinos,44320000
15/06/2025,Marathonas,24755000
15/06/2025,Iliki,233316000
15/06/2025,Mornos,286880000
15/06/2025,Evinos,44389000
16/06/2025,Marathonas,24755000
16/06/2025,Iliki,232648000
16/06/2025,Mornos,286004000
16/06/2025,Evinos,44482000
17/06/2025,Marathonas,24755000
17/06/2025,Iliki,232314000
17/06/2025,Mornos,284803000
17/06/2025,Evinos,44597000
18/06/2025,Marathonas,24755000
18/06/2025,Iliki,231646000
18/06/2025,Mornos,283821000
18/06/2025,Evinos,44713000
19/06/2025,Marathonas,24693000
19/06/2025,Iliki,230978000
19/06/2025,Mornos,282732000
19/06/2025,Evinos,44829000
20/06/2025,Marathonas,24673000
20/06/2025,Iliki,230143000
20/06/2025,Mornos,281755000
20/06/2025,Evinos,44922000
21/06/2025,Marathonas,24632000
21/06/2025,Iliki,229475000
21/06/2025,Mornos,280779000
21/06/2025,Evinos,45016000
22/06/2025,Marathonas,24550000
22/06/2025,Iliki,228807000
22/06/2025,Mornos,279913000
22/06/2025,Evinos,45155000
23/06/2025,Marathonas,24611000
23/06/2025,Iliki,228139000
23/06/2025,Mornos,278834000
23/06/2025,Evinos,45202000
24/06/2025,Marathonas,24652000
24/06/2025,Iliki,227638000
24/06/2025,Mornos,277864000
24/06/2025,Evinos,45296000
25/06/2025,Marathonas,24611000
25/06/2025,Iliki,226970000
25/06/2025,Mornos,276896000
25/06/2025,Evinos,45366000
26/06/2025,Marathonas,24489000
26/06/2025,Iliki,226302000
26/06/2025,Mornos,275930000
26/06/2025,Evinos,45413000
27/06/2025,Marathonas,24468000
27/06/2025,Iliki,225634000
27/06/2025,Mornos,274966000
27/06/2025,Evinos,45460000
28/06/2025,Marathonas,24448000
28/06/2025,Iliki,224970000
28/06/2025,Mornos,274002000
28/06/2025,Evinos,45506000
29/06/2025,Marathonas,24427000
29/06/2025,Iliki,224310000
29/06/2025,Mornos,273041000
29/06/2025,Evinos,45530000
30/06/2025,Marathonas,24387000
30/06/2025,Iliki,223485000
30/06/2025,Mornos,271976000
30/06/2025,Evinos,45530000
01/07/2025,Marathonas,24407000
01/07/2025,Iliki,222660000
01/07/2025,Mornos,270806000
01/07/2025,Evinos,45553000
02/07/2025,Marathonas,24387000
02/07/2025,Iliki,221835000
02/07/2025,Mornos,269640000
02/07/2025,Evinos,45553000
03/07/2025,Marathonas,24387000
03/07/2025,Iliki,221010000
03/07/2025,Mornos,268370000
03/07/2025,Evinos,45553000
04/07/2025,Marathonas,24387000
04/07/2025,Iliki,220020000
04/07/2025,Mornos,267103000
04/07/2025,Evinos,45577000
05/07/2025,Marathonas,24366000
05/07/2025,Iliki,219195000
05/07/2025,Mornos,265734000
05/07/2025,Evinos,45600000
06/07/2025,Marathonas,24326000
06/07/2025,Iliki,218370000
06/07/2025,Mornos,264475000
06/07/2025,Evinos,45600000
07/07/2025,Marathonas,24366000
07/07/2025,Iliki,217710000
07/07/2025,Mornos,263112000
07/07/2025,Evinos,45624000
08/07/2025,Marathonas,24407000
08/07/2025,Iliki,216885000
08/07/2025,Mornos,261860000
08/07/2025,Evinos,45624000
09/07/2025,Marathonas,24448000
09/07/2025,Iliki,216225000
09/07/2025,Mornos,260611000
09/07/2025,Evinos,45647000
10/07/2025,Marathonas,24468000
10/07/2025,Iliki,215400000
10/07/2025,Mornos,259055000
10/07/2025,Evinos,45647000
11/07/2025,Marathonas,24468000
11/07/2025,Iliki,214575000
11/07/2025,Mornos,257917000
11/07/2025,Evinos,45671000
12/07/2025,Marathonas,24509000
12/07/2025,Iliki,213750000
12/07/2025,Mornos,256884000
12/07/2025,Evinos,45671000
13/07/2025,Marathonas,24509000
13/07/2025,Iliki,212925000
13/07/2025,Mornos,255855000
13/07/2025,Evinos,45694000
14/07/2025,Marathonas,24489000
14/07/2025,Iliki,212265000
14/07/2025,Mornos,254623000
14/07/2025,Evinos,45694000
15/07/2025,Marathonas,24387000
15/07/2025,Iliki,211275000
15/07/2025,Mornos,253598000
15/07/2025,Evinos,45694000
16/07/2025,Marathonas,24305000
16/07/2025,Iliki,210615000
16/07/2025,Mornos,252576000
16/07/2025,Evinos,45718000
17/07/2025,Marathonas,24224000
17/07/2025,Iliki,209955000
17/07/2025,Mornos,251556000
17/07/2025,Evinos,45741000
18/07/2025,Marathonas,24163000
18/07/2025,Iliki,209295000
18/07/2025,Mornos,250436000
18/07/2025,Evinos,45765000
19/07/2025,Marathonas,24082000
19/07/2025,Iliki,208474000
19/07/2025,Mornos,249320000
19/07/2025,Evinos,45765000
20/07/2025,Marathonas,24042000
20/07/2025,Iliki,207659000
20/07/2025,Mornos,248206000
20/07/2025,Evinos,45788000
21/07/2025,Marathonas,24042000
21/07/2025,Iliki,207007000
21/07/2025,Mornos,246994000
21/07/2025,Evinos,45812000
22/07/2025,Marathonas,23941000
22/07/2025,Iliki,206192000
22/07/2025,Mornos,245785000
22/07/2025,Evinos,45812000
23/07/2025,Marathonas,23780000
23/07/2025,Iliki,205377000
23/07/2025,Mornos,244581000
23/07/2025,Evinos,45812000
24/07/2025,Marathonas,23659000
24/07/2025,Iliki,204562000
24/07/2025,Mornos,243379000
24/07/2025,Evinos,45812000
25/07/2025,Marathonas,23519000
25/07/2025,Iliki,203747000
25/07/2025,Mornos,242280000
25/07/2025,Evinos,45812000
26/07/2025,Marathonas,23400000
26/07/2025,Iliki,202932000
26/07/2025,Mornos,241186000
26/07/2025,Evinos,45835000
27/07/2025,Marathonas,23261000
27/07/2025,Iliki,202280000
27/07/2025,Mornos,240093000
27/07/2025,Evinos,45835000
28/07/2025,Marathonas,23142000
28/07/2025,Iliki,201628000
28/07/2025,Mornos,239002000
28/07/2025,Evinos,45835000
29/07/2025,Marathonas,23023000
29/07/2025,Iliki,200813000
29/07/2025,Mornos,237915000
29/07/2025,Evinos,45812000
30/07/2025,Marathonas,22924000
30/07/2025,Iliki,199998000
30/07/2025,Mornos,236830000
30/07/2025,Evinos,45812000
31/07/2025,Marathonas,22846000
31/07/2025,Iliki,199183000
31/07/2025,Mornos,235748000
31/07/2025,Evinos,45812000
01/08/2025,Marathonas,22767000
01/08/2025,Iliki,198368000
01/08/2025,Mornos,234670000
01/08/2025,Evinos,45812000
02/08/2025,Marathonas,22748000
02/08/2025,Iliki,197390000
02/08/2025,Mornos,233691000
02/08/2025,Evinos,45812000
03/08/2025,Marathonas,22748000
03/08/2025,Iliki,196575000
03/08/2025,Mornos,232714000
03/08/2025,Evinos,45812000
04/08/2025,Marathonas,22650000
04/08/2025,Iliki,195760000
04/08/2025,Mornos,231741000
04/08/2025,Evinos,45812000
05/08/2025,Marathonas,22493000
05/08/2025,Iliki,194945000
05/08/2025,Mornos,230671000
05/08/2025,Evinos,45812000
06/08/2025,Marathonas,22435000
06/08/2025,Iliki,194130000
06/08/2025,Mornos,229701000
06/08/2025,Evinos,45835000
07/08/2025,Marathonas,22357000
07/08/2025,Iliki,193315000
07/08/2025,Mornos,228540000
07/08/2025,Evinos,45835000
08/08/2025,Marathonas,22318000
08/08/2025,Iliki,192500000
08/08/2025,Mornos,227479000
08/08/2025,Evinos,45835000
09/08/2025,Marathonas,22222000
09/08/2025,Iliki,191700000
09/08/2025,Mornos,226517000
09/08/2025,Evinos,45835000
10/08/2025,Marathonas,22164000
10/08/2025,Iliki,190900000
10/08/2025,Mornos,225461000
10/08/2025,Evinos,45835000
11/08/2025,Marathonas,22125000
11/08/2025,Iliki,190100000
11/08/2025,Mornos,224121000
11/08/2025,Evinos,45835000
12/08/2025,Marathonas,22067000
12/08/2025,Iliki,189300000
12/08/2025,Mornos,223166000
12/08/2025,Evinos,45812000
13/08/2025,Marathonas,21990000
13/08/2025,Iliki,188500000
13/08/2025,Mornos,222120000
13/08/2025,Evinos,45812000
14/08/2025,Marathonas,21894000
14/08/2025,Iliki,187700000
14/08/2025,Mornos,221076000
14/08/2025,Evinos,45788000
15/08/2025,Marathonas,21875000
15/08/2025,Iliki,186900000
15/08/2025,Mornos,220035000
15/08/2025,Evinos,45788000
16/08/2025,Marathonas,21894000
16/08/2025,Iliki,186100000
16/08/2025,Mornos,219091000
16/08/2025,Evinos,45765000
17/08/2025,Marathonas,21894000
17/08/2025,Iliki,185300000
17/08/2025,Mornos,218055000
17/08/2025,Evinos,45765000
18/08/2025,Marathonas,21913000
18/08/2025,Iliki,184500000
18/08/2025,Mornos,217116000
18/08/2025,Evinos,45765000
19/08/2025,Marathonas,21875000
19/08/2025,Iliki,183700000
19/08/2025,Mornos,216273000
19/08/2025,Evinos,45741000
20/08/2025,Marathonas,21798000
20/08/2025,Iliki,183220000
20/08/2025,Mornos,215244000
20/08/2025,Evinos,45765000
21/08/2025,Marathonas,21740000
21/08/2025,Iliki,182580000
21/08/2025,Mornos,214311000
21/08/2025,Evinos,45765000
22/08/2025,Mornos,213288000
22/08/2025,Marathonas,21702000
22/08/2025,Iliki,181780000
22/08/2025,Evinos,45765000
23/08/2025,Marathonas,21683000
23/08/2025,Iliki,180980000
23/08/2025,Mornos,212268000
23/08/2025,Evinos,45471000
24/08/2025,Marathonas,21645000
24/08/2025,Iliki,180340000
24/08/2025,Mornos,211251000
24/08/2025,Evinos,45765000
25/08/2025,Marathonas,21588000
25/08/2025,Iliki,179540000
25/08/2025,Mornos,210237000
25/08/2025,Evinos,45765000
26/08/2025,Marathonas,21474000
26/08/2025,Iliki,178900000
26/08/2025,Mornos,209227000
26/08/2025,Evinos,45765000
27/08/2025,Marathonas,21436000
27/08/2025,Iliki,178100000
27/08/2025,Mornos,208310000
27/08/2025,Evinos,45765000
28/08/2025,Marathonas,21417000
28/08/2025,Iliki,177300000
28/08/2025,Mornos,207304000
28/08/2025,Evinos,45765000
29/08/2025,Marathonas,21360000
29/08/2025,Iliki,176500000
29/08/2025,Mornos,206209000
29/08/2025,Evinos,45765000
30/08/2025,Marathonas,21284000
30/08/2025,Iliki,175880000
30/08/2025,Mornos,205209000
30/08/2025,Evinos,45741000
31/08/2025,Marathonas,21208000
31/08/2025,Iliki,175570000
31/08/2025,Mornos,204212000
31/08/2025,Evinos,45741000
01/09/2025,Marathonas,21133000
01/09/2025,Iliki,175260000
01/09/2025,Mornos,203219000
01/09/2025,Evinos,45741000
02/09/2025,Marathonas,21039000
02/09/2025,Iliki,174950000
02/09/2025,Mornos,202318000
02/09/2025,Evinos,45741000
03/09/2025,Marathonas,20908000
03/09/2025,Iliki,174640000
03/09/2025,Mornos,201420000
03/09/2025,Evinos,45741000
04/09/2025,Marathonas,20777000
04/09/2025,Iliki,174330000
04/09/2025,Mornos,200435000
04/09/2025,Evinos,45741000
05/09/2025,Marathonas,20646000
05/09/2025,Iliki,174020000
05/09/2025,Mornos,199365000
05/09/2025,Evinos,45741000
06/09/2025,Marathonas,20516000
06/09/2025,Iliki,173400000
06/09/2025,Mornos,198476000
06/09/2025,Evinos,45741000
07/09/2025,Marathonas,20387000
07/09/2025,Iliki,172780000
07/09/2025,Mornos,197499000
07/09/2025,Evinos,45741000
08/09/2025,Marathonas,20239000
08/09/2025,Iliki,172470000
08/09/2025,Mornos,196527000
08/09/2025,Evinos,45718000
09/09/2025,Marathonas,20129000
09/09/2025,Iliki,172160000
09/09/2025,Mornos,195555000
09/09/2025,Evinos,45718000
10/09/2025,Marathonas,20074000
10/09/2025,Iliki,171850000
10/09/2025,Mornos,194676000
10/09/2025,Evinos,45694000
11/09/2025,Marathonas,19928000
11/09/2025,Iliki,171540000
11/09/2025,Mornos,193710000
11/09/2025,Evinos,45694000
12/09/2025,Marathonas,19819000
12/09/2025,Iliki,170920000
12/09/2025,Mornos,192834000
12/09/2025,Evinos,45671000
13/09/2025,Marathonas,19710000
13/09/2025,Iliki,170610000
13/09/2025,Mornos,191872000
13/09/2025,Evinos,45671000
14/09/2025,Marathonas,19619000
14/09/2025,Iliki,170300000
14/09/2025,Mornos,191000000
14/09/2025,Evinos,45671000
15/09/2025,Marathonas,19565000
15/09/2025,Iliki,169990000
15/09/2025,Mornos,190045000
15/09/2025,Evinos,45671000
16/09/2025,Marathonas,19511000
16/09/2025,Iliki,169525000
16/09/2025,Mornos,188831000
16/09/2025,Evinos,45647000
17/09/2025,Marathonas,19439000
17/09/2025,Iliki,169060000
17/09/2025,Mornos,187968000
17/09/2025,Evinos,45647000
18/09/2025,Marathonas,19331000
18/09/2025,Iliki,168595000
18/09/2025,Mornos,186932000
18/09/2025,Evinos,45647000
19/09/2025,Marathonas,19259000
19/09/2025,Iliki,168130000
19/09/2025,Mornos,185985000
19/09/2025,Evinos,45647000
20/09/2025,Marathonas,19152000
20/09/2025,Iliki,167820000
20/09/2025,Mornos,185041000
20/09/2025,Evinos,45624000
21/09/2025,Marathonas,19045000
21/09/2025,Iliki,167355000
21/09/2025,Mornos,184100000
21/09/2025,Evinos,45624000
22/09/2025,Marathonas,18974000
22/09/2025,Iliki,166890000
22/09/2025,Mornos,183161000
22/09/2025,Evinos,45600000
23/09/2025,Marathonas,18868000
23/09/2025,Iliki,166270000
23/09/2025,Mornos,182223000
23/09/2025,Evinos,45600000
24/09/2025,Marathonas,18744000
24/09/2025,Iliki,165805000
24/09/2025,Mornos,181203000
24/09/2025,Evinos,45600000
25/09/2025,Marathonas,18621000
25/09/2025,Iliki,165495000
25/09/2025,Mornos,180271000
25/09/2025,Evinos,45600000
26/09/2025,Marathonas,18533000
26/09/2025,Iliki,165030000
26/09/2025,Mornos,179256000
26/09/2025,Evinos,45600000
27/09/2025,Marathonas,18481000
27/09/2025,Iliki,164565000
27/09/2025,Mornos,178328000
27/09/2025,Evinos,45577000
28/09/2025,Marathonas,18428000
28/09/2025,Iliki,164100000
28/09/2025,Mornos,177318000
28/09/2025,Evinos,45577000
29/09/2025,Marathonas,18428000
29/09/2025,Iliki,163790000
29/09/2025,Mornos,176563000
29/09/2025,Evinos,45577000
30/09/2025,Marathonas,18463000
30/09/2025,Iliki,163790000
30/09/2025,Mornos,175558000
30/09/2025,Evinos,45577000
01/10/2025,Marathonas,18463000
01/10/2025,Iliki,163480000
01/10/2025,Mornos,174640000
01/10/2025,Evinos,45577000
02/10/2025,Marathonas,18481000
02/10/2025,Iliki,163170000
02/10/2025,Mornos,173890000
02/10/2025,Evinos,45647000
03/10/2025,Marathonas,18621000
03/10/2025,Iliki,163015000
03/10/2025,Mornos,173308000
03/10/2025,Evinos,46119000
04/10/2025,Marathonas,18656000
04/10/2025,Iliki,162705000
04/10/2025,Mornos,172479000
04/10/2025,Evinos,46379000
05/10/2025,Marathonas,18638000
05/10/2025,Iliki,162395000
05/10/2025,Mornos,171651000
05/10/2025,Evinos,46545000
06/10/2025,Marathonas,18638000
06/10/2025,Iliki,162085000
06/10/2025,Mornos,170743000
06/10/2025,Evinos,46617000
07/10/2025,Marathonas,18709000
07/10/2025,Iliki,161775000
07/10/2025,Evinos,46879000
07/10/2025,Mornos,170084000
08/10/2025,Marathonas,18762000
08/10/2025,Iliki,161310000
08/10/2025,Mornos,169096000
08/10/2025,Evinos,47023000
09/10/2025,Marathonas,18797000
09/10/2025,Iliki,160852000
09/10/2025,Mornos,168441000
09/10/2025,Evinos,47118000
10/10/2025,Marathonas,18850000
10/10/2025,Iliki,160408000
10/10/2025,Mornos,167786000
10/10/2025,Evinos,47190000
11/10/2025,Marathonas,18868000
11/10/2025,Iliki,160112000
11/10/2025,Mornos,167051000
11/10/2025,Evinos,47262000
12/10/2025,Marathonas,18868000
12/10/2025,Iliki,159816000
12/10/2025,Mornos,165909000
12/10/2025,Evinos,47334000
13/10/2025,Marathonas,18886000
13/10/2025,Iliki,159520000
13/10/2025,Mornos,165097000
13/10/2025,Evinos,47382000
14/10/2025,Marathonas,18903000
14/10/2025,Iliki,159520000
14/10/2025,Mornos,164205000
14/10/2025,Evinos,47382000
15/10/2025,Marathonas,18974000
15/10/2025,Iliki,159520000
15/10/2025,Mornos,163316000
15/10/2025,Evinos,47430000
16/10/2025,Marathonas,19010000
16/10/2025,Iliki,159224000
16/10/2025,Mornos,162429000
16/10/2025,Evinos,47430000
17/10/2025,Marathonas,19045000
17/10/2025,Iliki,158928000
17/10/2025,Mornos,161544000
17/10/2025,Evinos,47478000
18/10/2025,Marathonas,19117000
18/10/2025,Iliki,158780000
18/10/2025,Mornos,160823000
18/10/2025,Evinos,47816000
19/10/2025,Marathonas,19152000
19/10/2025,Iliki,158632000
19/10/2025,Mornos,160021000
19/10/2025,Evinos,48058000
20/10/2025,Marathonas,19242000
20/10/2025,Iliki,158336000
20/10/2025,Mornos,159142000
20/10/2025,Evinos,48204000
21/10/2025,Marathonas,19367000
21/10/2025,Iliki,158040000
21/10/2025,Mornos,158425000
21/10/2025,Evinos,48350000
22/10/2025,Marathonas,19421000
22/10/2025,Iliki,157744000
22/10/2025,Mornos,157630000
22/10/2025,Evinos,48472000
23/10/2025,Marathonas,19403000
23/10/2025,Iliki,157448000
23/10/2025,Mornos,156996000
23/10/2025,Evinos,48642000
24/10/2025,Marathonas,19385000
24/10/2025,Iliki,157300000
24/10/2025,Mornos,156442000
24/10/2025,Evinos,48716000
25/10/2025,Marathonas,19367000
25/10/2025,Iliki,157004000
25/10/2025,Mornos,155732000
25/10/2025,Evinos,48838000
26/10/2025,Marathonas,19331000
26/10/2025,Iliki,157004000
26/10/2025,Mornos,155023000
26/10/2025,Evinos,48936000
27/10/2025,Marathonas,19367000
27/10/2025,Iliki,156708000
27/10/2025,Mornos,154317000
27/10/2025,Evinos,49010000
28/10/2025,Marathonas,19367000
28/10/2025,Iliki,156264000
28/10/2025,Mornos,153612000
28/10/2025,Evinos,49083000
29/10/2025,Marathonas,19367000
29/10/2025,Iliki,155968000
29/10/2025,Mornos,152909000
29/10/2025,Evinos,49133000
30/10/2025,Marathonas,19367000
30/10/2025,Iliki,155672000
30/10/2025,Mornos,152207000
30/10/2025,Evinos,49231000
31/10/2025,Marathonas,19367000
31/10/2025,Iliki,155376000
31/10/2025,Mornos,151507000
31/10/2025,Evinos,49305000
01/11/2025,Marathonas,19331000
01/11/2025,Iliki,155080000
01/11/2025,Mornos,150809000
01/11/2025,Evinos,49354000
02/11/2025,Marathonas,19313000
02/11/2025,Iliki,154784000
02/11/2025,Mornos,150113000
02/11/2025,Evinos,49403000
03/11/2025,Marathonas,19331000
03/11/2025,Iliki,154488000
03/11/2025,Mornos,149341000
03/11/2025,Evinos,49478000
04/11/2025,Marathonas,19331000
04/11/2025,Iliki,154192000
04/11/2025,Mornos,148649000
04/11/2025,Evinos,49576000
05/11/2025,Marathonas,19331000
05/11/2025,Iliki,154784000
05/11/2025,Mornos,148034000
05/11/2025,Evinos,48750000
06/11/2025,Marathonas,19331000
06/11/2025,Iliki,155080000
06/11/2025,Mornos,147269000
06/11/2025,Evinos,49849000
07/11/2025,Marathonas,19295000
07/11/2025,Iliki,154784000
07/11/2025,Mornos,146504000
07/11/2025,Evinos,49948000
08/11/2025,Marathonas,19277000
08/11/2025,Iliki,154488000
08/11/2025,Mornos,145818000
08/11/2025,Evinos,50047000
09/11/2025,Marathonas,19277000
09/11/2025,Iliki,154192000
09/11/2025,Mornos,145361000
09/11/2025,Evinos,50923000
10/11/2025,Marathonas,19259000
10/11/2025,Iliki,153896000
10/11/2025,Mornos,144982000
10/11/2025,Evinos,52266000
11/11/2025,Marathonas,19259000
11/11/2025,Iliki,153748000
11/11/2025,Mornos,144603000
11/11/2025,Evinos,53502000
12/11/2025,Marathonas,19242000
12/11/2025,Iliki,153452000
12/11/2025,Mornos,145742000
12/11/2025,Evinos,52805000
13/11/2025,Marathonas,19206000
13/11/2025,Iliki,153156000
13/11/2025,Mornos,147039000
13/11/2025,Evinos,51326000
14/11/2025,Marathonas,19188000
14/11/2025,Iliki,152860000
14/11/2025,Mornos,148265000
14/11/2025,Evinos,49824000
15/11/2025,Marathonas,19170000
15/11/2025,Iliki,152712000
15/11/2025,Mornos,149650000
15/11/2025,Evinos,48301000
16/11/2025,Marathonas,19134000
16/11/2025,Iliki,152712000
16/11/2025,Mornos,150345000
16/11/2025,Evinos,46617000
17/11/2025,Marathonas,19081000
17/11/2025,Iliki,152564000
17/11/2025,Mornos,151042000
17/11/2025,Evinos,45202000
18/11/2025,Marathonas,19063000
18/11/2025,Iliki,152416000
18/11/2025,Mornos,152207000
18/11/2025,Evinos,43631000
19/11/2025,Marathonas,19063000
19/11/2025,Iliki,152416000
19/11/2025,Mornos,153221000
19/11/2025,Evinos,42159000
20/11/2025,Marathonas,19045000
20/11/2025,Iliki,152268000
20/11/2025,Mornos,154160000
20/11/2025,Evinos,40608000
21/11/2025,Marathonas,18992000
21/11/2025,Iliki,152120000
21/11/2025,Mornos,155102000
21/11/2025,Evinos,39127000
22/11/2025,Marathonas,19010000
22/11/2025,Iliki,151824000
22/11/2025,Mornos,156126000
22/11/2025,Evinos,37329000
23/11/2025,Marathonas,18992000
23/11/2025,Iliki,151528000
23/11/2025,Mornos,157154000
23/11/2025,Evinos,36158000
24/11/2025,Marathonas,18939000
24/11/2025,Iliki,151232000
24/11/2025,Mornos,158345000
24/11/2025,Evinos,35007000
25/11/2025,Marathonas,18921000
25/11/2025,Iliki,150936000
25/11/2025,Mornos,159302000
25/11/2025,Evinos,33832000
26/11/2025,Marathonas,18886000
26/11/2025,Iliki,150788000
26/11/2025,Mornos,160662000
26/11/2025,Evinos,33009000
27/11/2025,Marathonas,18903000
27/11/2025,Iliki,150492000
27/11/2025,Mornos,162188000
27/11/2025,Evinos,33564000
28/11/2025,Marathonas,19028000
28/11/2025,Iliki,150344000
28/11/2025,Mornos,165097000
28/11/2025,Evinos,37117000
29/11/2025,Marathonas,19188000
29/11/2025,Iliki,150196000
29/11/2025,Mornos,167867000
29/11/2025,Evinos,39737000
30/11/2025,Marathonas,19242000
30/11/2025,Iliki,149900000
30/11/2025,Mornos,169425000
30/11/2025,Evinos,41379000
01/12/2025,Marathonas,19206000
01/12/2025,Iliki,149604000
01/12/2025,Mornos,170907000
01/12/2025,Evinos,41601000
02/12/2025,Marathonas,19206000
02/12/2025,Iliki,149308000
02/12/2025,Mornos,172065000
02/12/2025,Evinos,41158000
03/12/2025,Marathonas,19242000
03/12/2025,Iliki,149012000
03/12/2025,Mornos,173557000
03/12/2025,Evinos,40499000
04/12/2025,Marathonas,19277000
04/12/2025,Iliki,148864000
04/12/2025,Mornos,174973000
04/12/2025,Evinos,39614000
05/12/2025,Marathonas,20093000
05/12/2025,Iliki,149604000
05/12/2025,Mornos,177067000
05/12/2025,Evinos,39006000
06/12/2025,Marathonas,20739000
06/12/2025,Iliki,150344000
06/12/2025,Mornos,180779000
06/12/2025,Evinos,40280000
07/12/2025,Marathonas,20777000
07/12/2025,Iliki,150492000
07/12/2025,Mornos,183331000
07/12/2025,Evinos,41490000
08/12/2025,Marathonas,20758000
