Ημερομηνία,Longitude,Latitude,"Περιοχή συλλογής δείγματος",Μέτρηση,"Είδος αποτελέσματος","Μονάδα μέτρησης",Τιμή
10/12/2024,24.012050710459,38.014370105797,4852,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.312
10/12/2024,24.007320013182,37.984167240863,4890,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.181
10/12/2024,23.90698069658,37.964512417317,4902,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.107
10/12/2024,23.973051962748,37.958463647889,4910,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.21
10/12/2024,23.783006772263,38.091595618101,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.132
10/12/2024,22.898432401038,38.254054888272,7011,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.344
11/01/2023,23.59521034,38.06468139,2810,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.274
11/01/2023,23.58213759,38.06052513,2820,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.09
11/01/2023,23.58754823,38.0664655,2830,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.142
11/01/2023,23.5318038,38.05090121,2840,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.204
11/01/2023,23.54270396,38.04336154,2850,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.144
11/01/2023,23.53939487,38.0361051,2860,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.08
11/01/2023,23.54885279,38.03762139,2870,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.07
11/01/2023,23.73922598,38.06256112,2880,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.108
11/01/2023,23.73746872,38.08509072,2890,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.157
11/01/2023,23.73847585,38.07445445,2900,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.158
11/01/2023,23.73650425,38.09500514,2910,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.074
11/01/2023,23.52463973,38.07593845,2801,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.218
11/01/2023,23.59085666,38.05767841,2801,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.218
11/01/2023,23.78300677,38.09159562,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.137
11/01/2025,23.783006772263,38.091595618101,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.16
11/02/2023,23.78300677,38.09159562,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.244
11/02/2025,23.595210337605,38.064681391243,2810,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.186
11/02/2025,23.58213758742,38.060525133935,2820,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.143
11/02/2025,23.587548232298,38.066465497153,2830,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.163
11/02/2025,23.531803801228,38.050901214317,2840,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.174
11/02/2025,23.539394866218,38.03610510066,2860,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.131
11/02/2025,23.548852791485,38.037621391965,2870,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.078
11/02/2025,23.737468716577,38.085090720814,2890,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.206
11/02/2025,23.73847585117,38.074454453786,2900,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.235
11/02/2025,23.736504245032,38.095005139018,2910,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.231
11/02/2025,23.730359234314,38.115528098668,2920,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.228
11/02/2025,23.783006772263,38.091595618101,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.233
11/02/2025,22.898432401038,38.254054888272,7011,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.279
11/03/2023,23.78300677,38.09159562,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.222
11/03/2025,23.595210337605,38.064681391243,2810,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.264
11/03/2025,23.587548232298,38.066465497153,2830,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.128
11/03/2025,23.531803801228,38.050901214317,2840,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.069
11/03/2025,23.54270395521,38.043361544184,2850,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.139
11/03/2025,23.539394866218,38.03610510066,2860,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.101
11/03/2025,23.548852791485,38.037621391965,2870,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.16
11/03/2025,23.739225980018,38.062561123056,2880,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.184
11/03/2025,23.737468716577,38.085090720814,2890,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.309
11/03/2025,23.73847585117,38.074454453786,2900,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.291
11/03/2025,23.736504245032,38.095005139018,2910,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.172
11/03/2025,23.730359234314,38.115528098668,2920,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.331
11/03/2025,23.783006772263,38.091595618101,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.216
11/03/2025,23.531536570322,38.071725317014,2260,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.087
11/03/2025,23.751213344423,38.120529261783,2270,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.122
11/03/2025,22.898432401038,38.254054888272,7011,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.099
11/04/2023,23.78300677,38.09159562,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.222
11/04/2023,23.50231957,37.96481152,170,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.264
11/04/2023,23.5289617,37.96581528,2540,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.073
11/04/2023,23.53503262,37.95677855,2550,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.182
11/04/2023,23.46773064,37.92181628,2600,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.17
11/04/2023,23.49475198,37.96793762,2630,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.114
11/04/2023,23.48803323,37.96254865,2660,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.086
11/04/2023,23.44062195,37.9258773,2680,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.087
11/04/2023,23.52415052,37.96223485,2690,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.222
11/04/2025,23.783006772263,38.091595618101,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.229
11/04/2025,23.794882287985,37.837449849635,1912,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.205
11/04/2025,23.781989618407,37.85753891633,1964,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.257
11/04/2025,23.854478659062,38.052884117638,105,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.342
11/04/2025,23.776825675098,38.065226258806,180,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.253
11/04/2025,23.794782865204,38.039643002291,230,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.165
11/04/2025,23.794652964206,38.035148911359,235,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.257
11/04/2025,23.751879192533,38.034424177094,3010,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.234
11/04/2025,23.752793157246,38.043419319626,3020,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.19
11/04/2025,23.757971853364,38.058890938524,3030,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.436
11/04/2025,23.762911148418,38.063332209074,3040,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.565
11/04/2025,23.807684504112,38.079687557148,3060,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.213
11/04/2025,23.826588445352,38.068733964465,3080,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.312
11/04/2025,23.857729632516,38.058870858803,3090,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.161
11/04/2025,23.858850831498,38.009405027534,3110,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.347
11/04/2025,23.885936114707,38.003486571993,3120,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.347
11/04/2025,23.883581420117,38.001665382065,3130,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.177
11/04/2025,23.832894356592,38.006902214705,3150,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.282
11/04/2025,23.817699699893,37.999417823294,3160,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.226
11/04/2025,23.796809568113,37.998195065074,3170,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.37
11/04/2025,23.794948631404,37.99586453832,3180,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.955
11/04/2025,23.780262690434,38.00051153767,3200,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.33
11/04/2025,23.787967770047,38.008481399044,3220,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.362
11/04/2025,23.780133361397,38.019944025229,3240,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.465
11/04/2025,23.780281362583,38.047179053493,3250,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.247
11/05/2023,23.78300677,38.09159562,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.146
11/05/2023,23.50231957,37.96481152,170,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.152
11/05/2023,23.5289617,37.96581528,2540,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.075
11/05/2023,23.53503262,37.95677855,2550,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.078
11/05/2023,23.46773064,37.92181628,2600,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.092
11/05/2023,23.49475198,37.96793762,2630,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.07
11/05/2023,23.48803323,37.96254865,2660,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.083
11/05/2023,23.44062195,37.9258773,2680,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.121
11/05/2023,23.52415052,37.96223485,2690,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.112
11/05/2023,23.83405829,38.05503536,13210,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.175
11/05/2023,23.85034312,38.064696,13250,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.133
11/05/2023,23.76297533,38.01414907,1951,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.49
11/05/2023,23.7651004,38.01889155,1952,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.201
11/05/2023,23.80570194,37.98977289,1953,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.197
11/05/2023,23.87746291,38.06015,1957,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.335
11/05/2023,23.85005878,38.0644879,1958,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.185
11/05/2023,23.87165015,38.05010025,1911,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.14
11/05/2024,23.783006772263,38.091595618101,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.272
11/05/2025,23.783006772263,38.091595618101,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.153
11/06/2023,23.78300677,38.09159562,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.181
11/06/2024,22.898432401038,38.254054888272,7011,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.142
11/06/2024,23.595210337605,38.064681391243,2810,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.105
11/06/2024,23.58213758742,38.060525133935,2820,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.17
11/06/2024,23.587548232298,38.066465497153,2830,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.191
11/06/2024,23.531803801228,38.050901214317,2840,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.112
11/06/2024,23.54270395521,38.043361544184,2850,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.148
11/06/2024,23.539394866218,38.03610510066,2860,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.239
11/06/2024,23.548852791485,38.037621391965,2870,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.29
11/06/2024,23.739225980018,38.062561123056,2880,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.304
11/06/2024,23.737468716577,38.085090720814,2890,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.219
11/06/2024,23.736504245032,38.095005139018,2910,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.33
11/06/2024,23.524639732983,38.075938446879,2801,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.116
11/06/2024,23.590856660965,38.05767840712,2801,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.116
11/06/2024,23.776624696051,37.884348958134,1918,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.32
11/06/2024,23.763828567739,37.889033553169,1920,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.389
11/06/2024,23.749512420594,37.999646302315,1942,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.332
11/06/2024,23.732887017961,37.955671997184,1944,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.178
11/06/2024,23.777569470988,37.889946836445,1963,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.314
11/06/2024,23.746055892182,37.884208036564,5040,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.481
11/06/2024,23.783006772263,38.091595618101,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.316
11/06/2024,23.58213758742,38.060525133935,2820,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.17
11/06/2024,23.595210337605,38.064681391243,2810,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.105
11/06/2024,23.587548232298,38.066465497153,2830,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.191
11/06/2024,23.531803801228,38.050901214317,2840,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.112
11/06/2024,23.54270395521,38.043361544184,2850,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.148
11/06/2024,23.539394866218,38.03610510066,2860,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.239
11/06/2024,23.548852791485,38.037621391965,2870,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.29
11/06/2024,23.739225980018,38.062561123056,2880,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.304
11/06/2024,23.737468716577,38.085090720814,2890,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.219
11/06/2025,23.595210337605,38.064681391243,2810,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.187
11/06/2025,23.58213758742,38.060525133935,2820,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.176
11/06/2025,23.587548232298,38.066465497153,2830,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.276
11/06/2025,23.531803801228,38.050901214317,2840,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.088
11/06/2025,23.54270395521,38.043361544184,2850,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.131
11/06/2025,23.539394866218,38.03610510066,2860,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.106
11/06/2025,23.548852791485,38.037621391965,2870,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.133
11/06/2025,23.739225980018,38.062561123056,2880,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.168
11/06/2025,23.73847585117,38.074454453786,2900,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.275
11/06/2025,23.736504245032,38.095005139018,2910,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.12
11/06/2025,23.730359234314,38.115528098668,2920,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.299
11/06/2025,23.524639732983,38.075938446879,2801,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.106
11/06/2025,23.590856660965,38.05767840712,2801,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.106
11/06/2025,23.635233804352,37.972826147816,1926,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.193
11/06/2025,23.650491791439,38.020690523541,1936,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.246
11/06/2025,23.660572199344,37.996594669998,1950,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.764
11/06/2025,23.637482500551,37.984946451231,1941,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.258
11/06/2025,23.636736270073,37.985919067278,1935,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.255
11/06/2025,23.644052286684,38.004264948522,1947,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.235
11/07/2023,23.64440874,37.95951177,1928,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.314
11/07/2023,23.65573754,37.93998668,1930,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.248
11/07/2023,23.68632522,38.0498052,1939,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.531
11/07/2023,23.57742263,37.96842252,1943,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.233
11/07/2023,23.57686641,37.96682786,1945,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.513
11/07/2023,23.67796202,38.04982306,1959,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.762
11/07/2023,23.78300677,38.09159562,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.222
11/07/2023,23.72049547,37.94647249,160,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.308
11/07/2023,23.7232452,37.93440384,165,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.405
11/07/2023,23.69418089,37.99877315,7120,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.248
11/07/2023,23.66748989,37.95803203,7170,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.261
11/07/2023,23.67862566,37.97172973,7230,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.213
11/07/2023,23.69752839,37.97170234,7270,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.092
11/07/2023,23.71283325,37.96856483,7300,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.198
11/07/2023,23.71170376,37.97057149,7320,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.236
11/07/2023,23.71541292,38.00374961,8010,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.161
11/07/2023,23.71578119,37.99037338,8040,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.205
11/07/2023,23.7122762,37.98040557,8060,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.173
11/07/2023,23.71481682,37.97943025,8070,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.167
11/07/2023,23.68251737,37.96148113,8100,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.206
11/07/2023,23.70043454,37.962644,8140,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.109
11/07/2023,23.69959745,37.94970908,8170,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.494
11/07/2023,23.70623737,37.95093926,8190,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.15
11/07/2023,23.70891649,37.94569184,8210,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.26
11/07/2023,23.71621067,37.95514139,8260,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.265
11/07/2023,23.71457142,37.96617497,8270,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.22
11/07/2023,23.72176206,37.96483486,8280,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.16
11/07/2023,23.72614349,37.96555625,8290,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.452
11/07/2023,23.73089644,37.98300722,8350,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.226
11/07/2024,23.783006772263,38.091595618101,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.216
11/07/2025,23.502319573731,37.96481151634,170,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.62
11/07/2025,23.535032621057,37.956778546223,2550,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.112
11/07/2025,23.4677306424,37.921816278707,2600,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.139
11/07/2025,23.494751977414,37.967937622846,2630,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.588
11/07/2025,23.488033230766,37.962548651207,2660,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.193
11/07/2025,23.440621950822,37.925877301176,2680,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.179
11/07/2025,23.524150518993,37.96223485381,2690,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.119
11/07/2025,23.531536570322,38.071725317014,2260,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.112
11/08/2023,23.78300677,38.09159562,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.186
11/08/2023,23.85025321,37.98994386,6600,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.215
11/08/2023,23.95034322,37.8943453,6622,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.083
11/08/2023,24.02347685,37.89610538,6635,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.085
11/08/2023,23.9711191,37.81103106,6640,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.193
11/08/2023,24.05094448,37.70399221,6651,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.191
11/08/2023,23.93846122,37.69492932,6670,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.238
11/08/2023,23.95494234,37.75171359,6690,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.266
11/08/2023,23.92361047,37.73101879,6700,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.151
11/08/2023,23.90348973,37.82055314,6705,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.228
11/08/2024,23.783006772263,38.091595618101,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.131
11/09/2023,23.72049547,37.94647249,160,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.33
11/09/2023,23.7232452,37.93440384,165,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.178
11/09/2023,23.69418089,37.99877315,7120,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.24
11/09/2023,23.66748989,37.95803203,7170,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.386
11/09/2023,23.67862566,37.97172973,7230,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.345
11/09/2023,23.68519653,37.97596579,7250,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.446
11/09/2023,23.69752839,37.97170234,7270,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.571
11/09/2023,23.71283325,37.96856483,7300,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.225
11/09/2023,23.71578119,37.99037338,8040,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.197
11/09/2023,23.7122762,37.98040557,8060,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.136
11/09/2023,23.70043454,37.962644,8140,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.105
11/09/2023,23.69959745,37.94970908,8170,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.561
11/09/2023,23.70891649,37.94569184,8210,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.089
11/09/2023,23.71621067,37.95514139,8260,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.259
11/09/2023,23.71457142,37.96617497,8270,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.174
11/09/2023,23.72176206,37.96483486,8280,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.2
11/09/2023,23.73089644,37.98300722,8350,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.211
11/09/2023,23.75556042,37.91943081,1924,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.145
11/09/2023,23.78300677,38.09159562,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.141
11/09/2023,23.71284044,37.91562054,5200,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.3
11/09/2023,23.78256861,38.1336252,1932,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.118
11/09/2023,23.8527507,38.12333569,1946,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.262
11/09/2024,23.642117121438,37.933371936061,146,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.202
11/09/2024,23.685426227465,37.977076609772,6010,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.38
11/09/2024,23.660147196721,37.980291207729,6020,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.172
11/09/2024,23.656184913017,37.980594422153,6030,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.138
11/09/2024,23.653420670725,37.976887978332,6040,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.179
11/09/2024,23.639896339554,37.977549997131,6050,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.417
11/09/2024,23.640200994864,37.973616459939,6060,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.459
11/09/2024,23.633210429054,37.967000345107,6080,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.188
11/09/2024,23.623370187872,37.950398549294,6110,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.171
11/09/2024,23.634009487857,37.953472259917,6120,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.633
11/09/2024,23.642068896508,37.928344112851,6150,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.274
11/09/2024,23.62796265038,37.932334455589,6160,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.606
11/09/2024,23.65217192804,37.939622706754,6170,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.365
11/09/2024,23.673234118927,37.946109912673,6190,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.271
11/09/2024,23.680037411281,37.948096846566,6200,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.151
11/09/2024,23.691643963145,37.948013010856,6210,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.344
11/09/2024,23.694323188433,37.952417395875,6220,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.133
11/09/2024,23.640262686028,37.939614121045,6240,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.15
11/09/2024,23.783006772263,38.091595618101,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.224
11/10/2023,23.78300677,38.09159562,1940,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.25
11/10/2023,23.50231957,37.96481152,170,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.391
11/10/2023,23.5289617,37.96581528,2540,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.108
11/10/2023,23.53503262,37.95677855,2550,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.134
11/10/2023,23.46773064,37.92181628,2600,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.169
11/10/2023,23.49475198,37.96793762,2630,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.651
11/10/2023,23.48803323,37.96254865,2660,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.322
11/10/2023,23.52415052,37.96223485,2690,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.332
11/10/2023,23.7766247,37.88434896,1918,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.366
11/10/2023,23.76382857,37.88903355,1920,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.607
11/10/2023,23.75556042,37.91943081,1924,Θολότητα,"Τελικό Αποτέλεσμα",NTU,0.425
